siteID,dateGMT,timeGMT,status,CO_COconc_channel,CO_COconc_flag,CO_COconc_value,O3_O3conc_channel,O3_O3conc_flag,O3_O3conc_value,SO2_SO2Conc_channel,SO2_SO2Conc_flag,SO2_SO2Conc_value,NOx_NO2conc_channel,NOx_NO2conc_flag,NOx_NO2conc_value,NOx_NOconc_channel,NOx_NOconc_flag,NOx_NOconc_value,NOy_NOyconc_channel,NOy_NOyconc_flag,NOy_NOyconc_value,TRH_Temp_channel,TRH_Temp_flag,TRH_Temp_value,TRH_RH_channel,TRH_RH_flag,TRH_RH_value,Baro_Press_channel,Baro_Press_flag,Baro_Press_value,RMY_WD_channel,RMY_WD_flag,RMY_WD_value,RMY_WS_channel,RMY_WS_flag,RMY_WS_value,Rain_Precip_channel,Rain_Precip_flag,Rain_Precip_value,QCref_channel,QCref_flag,QCref_value,QCstatus_channel,QCstatus_flag,QCstatus_value
695,23/09/26,03:35:00,0,27,K,108.337,25,K,27.100,26,K,0.211,29,K,16.822,28,K,0.043,34,K,6.038,6,K,74.505,38,K,71.217,9,K,1009.968,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,03:40:00,0,27,K,95.526,25,K,28.615,26,K,0.170,29,K,14.503,28,K,0.044,34,K,5.431,6,K,74.403,38,K,70.917,9,K,1009.940,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,03:45:00,0,27,K,92.480,25,K,28.906,26,K,0.175,29,K,14.236,28,K,0.094,34,K,5.271,6,K,74.454,38,K,70.656,9,K,1009.912,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,03:50:00,0,27,K,104.651,25,K,27.334,26,K,0.182,29,K,17.443,28,K,0.082,34,K,6.263,6,K,74.494,38,K,70.465,9,K,1009.911,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,03:55:00,0,27,K,127.451,25,K,24.462,26,K,0.145,29,K,18.635,28,K,0.094,34,K,6.658,6,K,74.652,38,K,71.073,9,K,1009.924,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,04:00:00,0,27,Q,0,25,K,29.513,26,Q,0,29,K,13.564,28,K,0.103,34,K,5.028,6,K,74.313,38,K,70.807,9,K,1009.932,2,K,274.615,1,K,0.033,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,04:05:00,0,27,Q,0,25,K,30.417,26,Q,0,29,K,13.429,28,K,0.125,34,K,5.057,6,K,74.336,38,K,69.951,9,K,1010.002,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,04:10:00,0,27,Q,0,25,K,30.836,26,K,0.008,29,K,12.842,28,K,0.037,34,K,4.666,6,K,74.516,38,K,69.020,9,K,1010.078,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,04:15:00,0,27,K,113.781,25,K,28.096,26,K,-0.003,29,K,15.290,28,K,0.096,34,K,5.496,6,K,74.648,38,K,69.144,9,K,1010.045,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,04:20:00,0,27,K,115.861,25,K,28.420,26,K,0.012,29,K,16.223,28,K,0.075,34,K,5.845,6,K,74.659,38,K,68.962,9,K,1010.100,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,04:25:00,0,27,K,114.069,25,K,28.713,26,K,0.037,29,K,15.740,28,K,0.086,34,K,5.690,6,K,74.751,38,K,68.566,9,K,1010.200,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,04:30:00,0,27,K,130.581,25,K,26.869,26,K,0.018,29,K,18.436,28,K,0.140,34,K,6.613,6,K,74.906,38,K,68.141,9,K,1010.331,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,04:35:00,0,27,K,150.549,25,K,25.328,26,K,-0.021,29,K,20.641,28,K,0.132,34,K,7.376,6,K,75.093,38,K,67.934,9,K,1010.441,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,04:40:00,0,27,K,152.021,25,K,25.570,26,K,0.037,29,K,20.830,28,K,0.145,34,K,7.245,6,K,75.138,38,K,67.881,9,K,1010.403,2,K,289.260,1,K,0.193,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,04:45:00,0,27,K,148.750,25,K,25.024,26,K,0.039,29,K,20.900,28,K,0.098,34,K,7.354,6,K,75.191,38,K,67.610,9,K,1010.370,2,K,291.971,1,K,1.485,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,04:50:00,0,27,K,154.325,25,K,25.882,26,K,0.047,29,K,19.929,28,K,0.094,34,K,6.959,6,K,75.343,38,K,67.942,9,K,1010.333,2,K,279.037,1,K,2.210,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,04:55:00,0,27,K,133.528,25,K,26.989,26,K,0.046,29,K,17.294,28,K,0.089,34,K,6.273,6,K,75.229,38,K,68.123,9,K,1010.203,2,K,256.726,1,K,3.600,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,05:00:00,0,27,Q,0,25,K,29.881,26,Q,0,29,K,14.362,28,K,0.068,34,K,5.184,6,K,75.025,38,K,68.161,9,K,1010.185,2,K,246.801,1,K,4.479,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,05:05:00,0,27,Q,0,25,K,37.058,26,Q,0,29,K,7.687,28,K,0.051,34,K,3.024,6,K,75.154,38,K,65.816,9,K,1010.311,2,K,254.466,1,K,4.402,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,05:10:00,0,27,Q,0,25,K,37.193,26,K,0.089,29,K,6.934,28,K,0.044,34,K,2.862,6,K,75.534,38,K,64.544,9,K,1010.342,2,K,254.558,1,K,3.074,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,05:15:00,0,27,K,61.955,25,K,34.428,26,K,0.109,29,K,9.246,28,K,0.037,34,K,3.641,6,K,75.653,38,K,64.554,9,K,1010.332,2,K,255.419,1,K,0.450,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,05:20:00,0,27,K,70.763,25,K,32.979,26,K,0.049,29,K,9.978,28,K,-0.010,34,K,3.882,6,K,75.613,38,K,64.856,9,K,1010.381,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,05:25:00,0,27,K,96.299,25,K,30.891,26,K,0.070,29,K,11.856,28,K,0.066,34,K,4.427,6,K,75.640,38,K,65.334,9,K,1010.347,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,05:30:00,0,27,K,90.091,25,K,31.769,26,K,0.043,29,K,11.358,28,K,0.071,34,K,4.416,6,K,75.559,38,K,65.533,9,K,1010.259,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,05:35:00,0,27,K,77.067,25,K,32.442,26,K,0.074,29,K,10.899,28,K,0.055,34,K,4.199,6,K,75.459,38,K,65.695,9,K,1010.287,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,05:40:00,0,27,K,87.595,25,K,29.144,26,K,0.016,29,K,13.294,28,K,0.019,34,K,5.090,6,K,75.451,38,K,66.357,9,K,1010.216,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,05:45:00,0,27,K,98.507,25,K,28.788,26,K,0.046,29,K,13.854,28,K,0.018,34,K,5.278,6,K,75.377,38,K,66.979,9,K,1010.108,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,05:50:00,0,27,K,80.555,25,K,29.997,26,K,0.021,29,K,12.360,28,K,0.070,34,K,4.785,6,K,75.227,38,K,67.091,9,K,1010.024,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,05:55:00,0,27,K,88.235,25,K,24.979,26,K,0.071,29,K,14.437,28,K,-0.016,34,K,5.430,6,K,75.392,38,K,67.535,9,K,1009.925,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,06:00:00,0,27,Q,0,25,K,24.211,26,Q,0,29,K,16.777,28,K,0.087,34,K,6.207,6,K,75.468,38,K,67.219,9,K,1009.848,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,06:05:00,0,27,Q,0,25,K,23.111,26,Q,0,29,K,18.461,28,K,0.059,34,K,6.726,6,K,75.358,38,K,68.466,9,K,1009.816,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,06:10:00,0,27,Q,0,25,K,23.181,26,K,0.015,29,K,18.738,28,K,0.118,34,K,6.819,6,K,75.045,38,K,69.164,9,K,1009.779,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,06:15:00,0,27,K,120.427,25,K,21.446,26,K,-0.024,29,K,23.819,28,K,0.164,34,K,8.426,6,K,75.254,38,K,69.513,9,K,1009.759,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,06:20:00,0,27,K,123.136,25,K,20.664,26,K,-0.051,29,K,23.041,28,K,0.151,34,K,8.140,6,K,75.450,38,K,68.958,9,K,1009.856,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,06:25:00,0,27,K,129.260,25,K,20.481,26,K,-0.031,29,K,22.156,28,K,0.132,34,K,7.955,6,K,75.517,38,K,68.965,9,K,1009.944,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,06:30:00,0,27,K,138.859,25,K,18.606,26,K,-0.126,29,K,25.076,28,K,0.210,34,K,9.029,6,K,75.901,38,K,69.662,9,K,1009.938,2,K,345.085,1,K,2.607,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,06:35:00,0,27,K,144.427,25,K,17.778,26,K,0.024,29,K,26.108,28,K,0.149,34,K,9.260,6,K,75.864,38,K,69.586,9,K,1009.885,2,K,324.284,1,K,0.286,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,06:40:00,0,27,K,150.571,25,K,17.045,26,K,-0.088,29,K,28.071,28,K,0.119,34,K,9.809,6,K,75.702,38,K,69.651,9,K,1009.866,2,K,324.206,1,K,0.228,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,06:45:00,0,27,K,171.979,25,K,14.095,26,K,-0.073,29,K,34.107,28,K,0.186,34,K,11.589,6,K,75.536,38,K,69.779,9,K,1009.895,2,K,332.561,1,K,1.065,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,06:50:00,0,27,K,183.243,25,K,12.437,26,K,-0.041,29,K,43.245,28,K,0.232,34,K,14.193,6,K,75.579,38,K,69.925,9,K,1009.927,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,06:55:00,0,27,K,171.275,25,K,14.626,26,K,-0.032,29,K,32.345,28,K,0.061,34,K,11.097,6,K,75.426,38,K,69.851,9,K,1010.036,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,07:00:00,0,27,Q,0,25,K,12.313,26,Q,0,29,K,39.166,28,K,0.280,34,K,13.405,6,K,75.455,38,K,70.311,9,K,1010.033,2,K,333.515,1,K,0.003,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,07:05:00,0,27,Q,0,25,K,12.306,26,Q,0,29,K,39.018,28,K,0.299,34,K,13.183,6,K,75.640,38,K,70.539,9,K,1010.112,2,K,341.049,1,K,1.734,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,07:10:00,0,27,Q,0,25,K,9.982,26,K,-0.038,29,K,41.957,28,K,0.265,34,K,14.235,6,K,75.770,38,K,70.863,9,K,1010.007,2,K,346.954,1,K,2.259,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,07:15:00,0,27,K,168.617,25,K,8.673,26,K,-0.023,29,K,46.609,28,K,0.379,34,K,15.828,6,K,75.670,38,K,70.870,9,K,1009.886,2,K,337.956,1,K,2.172,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,07:20:00,0,27,K,181.920,25,K,10.943,26,K,-0.022,29,K,44.353,28,K,0.308,34,K,14.794,6,K,75.685,38,K,70.864,9,K,1009.897,2,K,324.601,1,K,0.142,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,07:25:00,0,27,K,164.800,25,K,15.012,26,K,0.013,29,K,35.587,28,K,0.196,34,K,11.974,6,K,75.735,38,K,70.463,9,K,1009.816,2,K,324.329,1,K,1.321,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,07:30:00,0,27,K,155.156,25,K,17.012,26,K,-0.018,29,K,30.597,28,K,0.096,34,K,10.587,6,K,75.763,38,K,69.854,9,K,1009.664,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,07:35:00,0,27,K,147.909,25,K,18.903,26,K,-0.059,29,K,27.411,28,K,0.138,34,K,9.639,6,K,75.822,38,K,69.347,9,K,1009.640,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,07:40:00,0,27,K,139.392,25,K,18.481,26,K,0.004,29,K,26.692,28,K,0.133,34,K,9.354,6,K,75.854,38,K,69.122,9,K,1009.618,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,07:45:00,0,27,K,142.149,25,K,17.879,26,K,-0.044,29,K,28.193,28,K,0.148,34,K,9.889,6,K,75.814,38,K,69.125,9,K,1009.501,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,07:50:00,0,27,K,128.160,25,K,20.798,26,K,-0.030,29,K,25.448,28,K,0.014,34,K,9.103,6,K,75.739,38,K,68.553,9,K,1009.523,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,07:55:00,0,27,K,123.774,25,K,20.976,26,K,0.020,29,K,25.319,28,K,0.156,34,K,9.016,6,K,75.817,38,K,66.980,9,K,1009.597,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,08:00:00,0,27,Q,0,25,K,20.358,26,Q,0,29,K,26.156,28,K,0.163,34,K,9.308,6,K,75.891,38,K,66.393,9,K,1009.601,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,08:05:00,0,27,Q,0,25,K,19.347,26,Q,0,29,K,26.887,28,K,0.062,34,K,9.423,6,K,76.028,38,K,66.884,9,K,1009.579,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,08:10:00,0,27,Q,0,25,K,20.307,26,K,-0.098,29,K,24.753,28,K,0.129,34,K,8.847,6,K,75.998,38,K,66.673,9,K,1009.525,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,08:15:00,0,27,K,138.042,25,K,16.593,26,K,-0.006,29,K,28.268,28,K,0.125,34,K,10.099,6,K,76.048,38,K,66.779,9,K,1009.487,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,08:20:00,0,27,K,176.021,25,K,9.117,26,K,-0.033,29,K,42.925,28,K,0.357,34,K,14.703,6,K,76.000,38,K,68.172,9,K,1009.391,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,08:25:00,0,27,K,167.125,25,K,11.942,26,K,-0.027,29,K,39.103,28,K,0.250,34,K,13.368,6,K,75.828,38,K,69.339,9,K,1009.402,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,08:30:00,0,27,K,150.453,25,K,13.694,26,K,-0.017,29,K,37.412,28,K,0.187,34,K,12.958,6,K,75.778,38,K,69.163,9,K,1009.402,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,08:35:00,0,27,K,180.031,25,K,7.897,26,K,0.015,29,K,46.863,28,K,2.224,34,K,16.797,6,K,75.918,38,K,68.942,9,K,1009.409,2,K,23.440,1,K,0.377,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,08:40:00,0,27,K,195.157,25,K,7.269,26,K,-0.044,29,K,52.010,28,K,3.363,34,K,18.250,6,K,75.776,38,K,69.699,9,K,1009.446,2,K,31.377,1,K,3.535,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,08:45:00,0,27,K,185.909,25,K,9.106,26,K,-0.006,29,K,46.499,28,K,0.844,34,K,15.919,6,K,75.528,38,K,70.505,9,K,1009.403,2,K,24.809,1,K,2.242,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,08:50:00,0,27,K,177.365,25,K,9.584,26,K,-0.052,29,K,45.966,28,K,0.684,34,K,15.597,6,K,75.419,38,K,71.074,9,K,1009.412,2,K,14.915,1,K,3.954,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,08:55:00,0,27,K,197.333,25,K,4.198,26,K,0.031,29,K,56.219,28,K,5.547,34,K,20.750,6,K,75.290,38,K,71.501,9,K,1009.502,2,K,14.016,1,K,4.896,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,09:00:00,0,27,Q,0,25,K,1.395,26,Q,0,29,K,63.556,28,K,12.767,34,K,24.796,6,K,75.118,38,K,71.939,9,K,1009.495,2,K,14.283,1,K,2.772,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,09:05:00,0,27,Q,0,25,K,1.701,26,Q,0,29,K,64.640,28,K,8.812,34,K,23.825,6,K,75.019,38,K,72.319,9,K,1009.449,2,K,14.285,1,K,1.066,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,09:10:00,0,27,Q,0,25,K,2.084,26,K,-0.023,29,K,63.050,28,K,7.606,34,K,23.149,6,K,74.995,38,K,72.116,9,K,1009.514,2,K,15.281,1,K,1.626,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,09:15:00,0,27,K,235.552,25,K,2.049,26,K,0.010,29,K,62.474,28,K,8.059,34,K,23.201,6,K,75.031,38,K,72.046,9,K,1009.541,2,K,4.895,1,K,0.140,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,09:20:00,0,27,K,225.632,25,K,3.510,26,K,0.000,29,K,60.502,28,K,5.131,34,K,21.950,6,K,75.134,38,K,72.198,9,K,1009.474,2,K,352.630,1,K,0.008,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,09:25:00,0,27,K,231.872,25,K,4.310,26,K,-0.076,29,K,58.399,28,K,4.462,34,K,21.362,6,K,75.194,38,K,72.015,9,K,1009.501,2,K,339.975,1,K,0.111,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,09:30:00,0,27,K,231.872,25,K,2.901,26,Q,0,29,K,61.197,28,K,4.608,34,K,22.080,6,K,75.291,38,K,71.864,9,K,1009.554,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,09:35:00,0,27,K,243.542,25,K,1.918,26,Q,0,29,K,62.707,28,K,5.615,34,K,22.790,6,K,75.303,38,K,71.712,9,K,1009.629,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,09:40:00,0,27,K,250.656,25,N,2.599,26,Q,0,29,K,63.263,28,K,9.345,34,K,24.032,6,K,75.399,38,K,71.589,9,K,1009.681,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,09:45:00,0,27,K,264.480,25,N,0.000,26,Q,0,29,K,64.295,28,K,19.530,34,K,27.057,6,K,75.365,38,K,71.601,9,K,1009.648,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,09:50:00,0,27,K,260.704,25,N,0.000,26,Q,0,29,K,66.090,28,K,10.113,34,K,25.188,6,K,75.240,38,K,71.828,9,K,1009.556,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,09:55:00,0,27,K,258.372,25,Q,0,26,K,0.055,29,K,65.865,28,K,8.488,34,K,24.890,6,K,75.225,38,K,71.982,9,K,1009.509,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,10:00:00,0,27,Q,0,25,Q,0,26,Q,0,29,K,67.591,28,K,9.091,34,K,25.592,6,K,75.220,38,K,72.206,9,K,1009.519,2,K,334.472,1,K,0.086,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,10:05:00,0,27,Q,0,25,K,-1.071,26,Q,0,29,K,68.464,28,K,7.125,34,K,25.670,6,K,75.322,38,K,72.203,9,K,1009.596,2,K,335.167,1,K,1.300,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,10:10:00,0,27,Q,0,25,K,0.428,26,K,0.082,29,Q,0,28,Q,0,34,Q,0,6,K,75.407,38,K,72.246,9,K,1009.627,2,K,335.182,1,K,1.636,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,10:15:00,0,27,K,275.377,25,K,0.388,26,K,0.129,29,Q,0,28,Q,0,34,Q,0,6,K,75.365,38,K,72.311,9,K,1009.671,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,10:20:00,0,27,K,261.738,25,K,0.668,26,K,0.110,29,Q,0,28,Q,0,34,Q,0,6,K,75.215,38,K,72.230,9,K,1009.711,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,10:25:00,0,27,K,263.040,25,K,1.231,26,K,0.112,29,Q,0,28,Q,0,34,Q,0,6,K,75.381,38,K,72.371,9,K,1009.746,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,10:30:00,0,27,K,269.536,25,K,0.422,26,K,0.267,29,K,64.008,28,K,19.612,34,K,26.141,6,K,75.339,38,K,72.083,9,K,1009.791,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,10:35:00,0,27,K,287.566,25,K,0.534,26,K,0.208,29,K,68.530,28,K,18.727,34,K,27.482,6,K,75.242,38,K,72.314,9,K,1009.779,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,10:40:00,0,27,K,289.376,25,K,0.323,26,K,0.181,29,K,66.476,28,K,17.830,34,K,26.913,6,K,75.177,38,K,72.581,9,K,1009.732,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,10:45:00,0,27,K,293.312,25,K,0.333,26,K,0.154,29,K,67.043,28,K,12.895,34,K,25.767,6,K,75.160,38,K,72.732,9,K,1009.732,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,10:50:00,0,27,K,292.888,25,K,0.595,26,K,0.118,29,K,66.572,28,K,8.550,34,K,24.558,6,K,75.132,38,K,72.889,9,K,1009.812,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,10:55:00,0,27,K,264.128,25,K,1.475,26,K,0.065,29,K,63.820,28,K,4.826,34,K,22.712,6,K,75.066,38,K,72.834,9,K,1009.847,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,11:00:00,0,27,Q,0,25,K,2.422,26,Q,0,29,K,51.545,28,K,7.229,34,K,18.888,6,K,74.974,38,K,72.816,9,K,1009.884,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,11:05:00,0,27,Q,0,25,K,5.843,26,Q,0,29,K,44.898,28,K,1.906,34,K,15.702,6,K,74.889,38,K,73.023,9,K,1009.872,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,11:10:00,0,27,Q,0,25,K,4.651,26,K,0.092,29,K,46.875,28,K,0.304,34,K,16.307,6,K,74.834,38,K,73.132,9,K,1009.830,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,11:15:00,0,27,K,227.531,25,K,4.598,26,K,0.079,29,K,52.809,28,K,0.396,34,K,18.148,6,K,74.823,38,K,73.155,9,K,1009.832,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,11:20:00,0,27,K,248.555,25,K,2.671,26,K,0.125,29,K,57.513,28,K,1.783,34,K,20.049,6,K,74.878,38,K,73.233,9,K,1009.871,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,11:25:00,0,27,K,265.823,25,K,1.867,26,K,0.183,29,K,57.831,28,K,4.722,34,K,20.617,6,K,74.950,38,K,73.186,9,K,1009.899,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,11:30:00,0,27,K,285.003,25,K,1.240,26,K,0.161,29,K,61.458,28,K,5.637,34,K,22.088,6,K,74.970,38,K,73.180,9,K,1009.889,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,11:35:00,0,27,K,289.547,25,K,1.262,26,K,0.163,29,K,62.951,28,K,3.818,34,K,22.410,6,K,74.959,38,K,73.363,9,K,1009.886,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,11:40:00,0,27,K,287.307,25,K,1.375,26,K,0.147,29,K,60.229,28,K,1.642,34,K,20.814,6,K,75.026,38,K,73.319,9,K,1009.910,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,11:45:00,0,27,K,305.387,25,K,1.151,26,K,0.184,29,K,61.669,28,K,5.588,34,K,22.768,6,K,75.013,38,K,73.377,9,K,1009.949,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,11:50:00,0,27,K,384.267,25,K,0.574,26,K,0.264,29,K,64.127,28,K,31.774,34,K,30.780,6,K,75.048,38,K,73.667,9,K,1009.960,2,K,0.000,1,K,0.000,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,11:55:00,0,27,K,412.619,25,K,0.707,26,K,0.379,29,K,65.444,28,K,43.437,34,K,33.894,6,K,74.967,38,K,73.935,9,K,1009.969,2,K,278.740,1,K,0.939,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,12:00:00,0,27,Q,0,25,K,0.708,26,Q,0,29,K,62.688,28,K,24.453,34,K,28.006,6,K,75.003,38,K,74.082,9,K,1009.956,2,K,279.707,1,K,2.112,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,12:05:00,0,27,Q,0,25,K,1.308,26,Q,0,29,K,62.928,28,K,22.945,34,K,27.970,6,K,75.105,38,K,73.946,9,K,1009.956,2,K,296.446,1,K,3.344,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,12:10:00,0,27,Q,0,25,K,0.675,26,K,0.075,29,K,61.426,28,K,30.296,34,K,29.552,6,K,75.169,38,K,73.704,9,K,1010.036,2,K,281.977,1,K,3.863,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,12:15:00,0,27,K,373.520,25,K,1.741,26,K,0.077,29,K,62.705,28,K,26.751,34,K,29.122,6,K,75.162,38,K,73.794,9,K,1010.028,2,K,284.300,1,K,3.525,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,12:20:00,0,27,K,335.616,25,K,5.060,26,K,0.047,29,K,61.355,28,K,18.935,34,K,25.502,6,K,75.167,38,K,73.231,9,K,1010.007,2,K,296.581,1,K,3.729,8,K,0.000,50,K,0,51,K,99000
695,23/09/26,12:25:00,0,27,K,315.744,25,K,6.331,26,K,0.000,29,K,57.647,28,K,18.230,34,K,24.571,6,K,75.274,38,K,72.299,9,K,1010.034,2,K,303.056,1,K,3.304,8,K,0.000,50,K,0,51,K,99000
